beacon;city;faaId;iata;rwy_num;mag_dec;wmoId;site;runways;name;lat;lid;country;icao;priority;passengers;rwy_len;lon;type;source;state;tz;use;subd;prior;ind;city_icao;country_code;traffic;information;elevation_aerodrome;TOWER_COMMUNICATION;AERODROME_SERVICES;AERODROME_CTR;freqs.RADIO;freqs.ATIS;freqs.DELIVERY/GROUND;freqs.TOWER;freqs.APPROACH;freqs.SAR;freqs.TELEPHONE;freqs.FIC_NAME;freqs.FIC_FREQUENCY;freqs.FIC_NAME_2;freqs.FIC_FREQUENCY_2;url.aviationweather.airport;url.wikipedia;url.website;url.geo;url.wikipedia.aerodrome.image;url.custom_url;metar_station;url.pilot_info;keywords;facility_type;freqs.FIS_NAME;freqs.FIS_FREQUENCY
;Saint Hubert;;;;;6476.0;Saint Hubert (MIL);[{'id': '07/25', 'dimension': '8528x147', 'surface': {'type': 'hard', 'surface': 'asphalt', 'condition': '', 'lighted': False}, 'alignment': None, 'number': ['07', '25'], 'length': 8530, 'width': 147, 'TORA': None, 'TODA': None, 'ASDA': '8530', 'LDA': None, '07': {'latlon': [50.0344009399, 5.4408102036], 'elevation': 1930.0, 'heading': '07', 'displaced threshold': None}, '25': {'latlon': [50.0344009399, 5.4408102036], 'elevation': 1930.0, 'heading': '25', 'displaced threshold': None}, 'slope': 0, 'properties': 'Concrete/Asphalt', 'dimension2': ['8528 x 147 feet', '2599 x 45 meters']}];Saint Hubert Air Base;50.0344009399;;Belgium;EBSU;9.0;;;5.4408102036;;;WL;Europe/Brussels;military;Wallonia;;;Saint Hubert (EBSU);BE;;;2.0;False;False;False;;;;;;;;;;;;;https://en.wikipedia.org/wiki/Saint-Hubert_Air_Base;[];https://geohack.toolforge.org/geohack.php?pagename=Saint-Hubert_Air_Base&params=50_02_03_N_005_26_24_E_region:BE-WLX_type:airport;;;False;;;;;
;Tienen;;;;;;Goetsenhoven (MIL);[{'id': '06/24', 'dimension': '2148x100', 'surface': {'type': 'hard', 'surface': 'asphalt', 'condition': '', 'lighted': False}, 'alignment': None, 'number': ['06', '24'], 'length': 2148, 'width': 100, 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [None, None], 'elevation': None, 'heading': '', 'displaced threshold': None}, 'dimension2': ['2148 x 100 feet', '655 x 30 meters'], 'slope': None, 'properties': None}, {'id': '17/35', 'dimension': '2560x100', 'surface': {'type': 'hard', 'surface': 'asphalt', 'condition': '', 'lighted': False}, 'alignment': None, 'number': ['17', '35'], 'length': 2560, 'width': 100, 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [None, None], 'elevation': None, 'heading': '', 'displaced threshold': None}, 'dimension2': ['2560 x 100 feet', '780 x 30 meters'], 'slope': None, 'properties': None}];Goetsenhoven Air Base;50.7817001343;;Belgium;EBTN;9.0;;;4.9577798843;;;VL;Europe/Brussels;private;Flanders;;;Tienen (EBTN);BE;;;246.0;False;False;False;;;;;;;;;;;;;https://en.wikipedia.org/wiki/Goetsenhoven_Airfield;;;;;False;;;;[];[]
;Verviers;;;;;;;[{'id': '06/24', 'dimension': '2421x72', 'surface': {'type': 'soft', 'surface': 'grass', 'condition': '', 'lighted': False}, 'alignment': None, 'number': ['06', '24'], 'length': 2402, 'width': 72, 'TORA': None, 'TODA': None, 'ASDA': '2402', 'LDA': None, '06': {'latlon': [50.55972222222222, 5.860555555555555], 'elevation': '1094', 'heading': '053', 'displaced threshold': None}, '24': {'latlon': [50.555, 5.863611111111111], 'elevation': '1114', 'heading': '233', 'displaced threshold': None}, 'dimension2': ['2421 x 72 feet', '738 x 22 meters'], 'slope': 0.83, 'properties': None}];Theux (Verviers) Airport;50.5526008606;;Belgium;EBTX;;;;5.8550300598;;;;Europe/Brussels;private;Wallonia;;;Verviers (EBTX);BE;;;2.0;False;False;False;;;;;;;;;;;;;https://en.wikipedia.org/wiki/Verviers-Theux_Airfield;http://www.verviers-aviation.be/rva/;https://geohack.toolforge.org/geohack.php?pagename=Verviers-Theux_Airfield&params=50_33_09_N_005_51_18_E_region:BE-WLG_type:airport;;;False;;;;[];[]
;Tournai;;;;;;;[{'id': '11/29', 'dimension': '2067x59', 'surface': {'type': 'soft', 'surface': 'grass', 'condition': '', 'lighted': False}, 'alignment': None, 'number': ['11', '29'], 'length': 2100, 'width': 59, 'TORA': None, 'TODA': None, 'ASDA': '2100', 'LDA': None, '11': {'latlon': [50.5297012329, 3.4945499897], 'elevation': 161.0, 'heading': '11', 'displaced threshold': None}, '29': {'latlon': [50.5297012329, 3.4945499897], 'elevation': 161.0, 'heading': '29', 'displaced threshold': None}, 'slope': 0, 'properties': None, 'dimension2': ['2067 x 59 feet', '630 x 18 meters']}];Tournai/Maubray Airport;50.5297012329;;Belgium;EBTY;;;;3.4945499897;;;;Europe/Brussels;private;Wallonia;;;Tournai (EBTY);BE;;;161.0;False;False;False;;;;;;;;;;;;;https://en.wikipedia.org/wiki/Maubray_Airfield;http://www.tournai-air-club.eu;https://geohack.toolforge.org/geohack.php?pagename=Maubray_Airfield&params=50_31_47_N_003_29_40_E_region:BE-WHT_type:airport;;;False;;;;[];[]
;Ursel;;;;;;;[{'id': '07/25', 'dimension': '9777x148', 'surface': {'type': 'hard', 'surface': 'asphalt', 'condition': 'Threshold of Runway 07 displaced 2,290 ft (698 m)', 'lighted': False}, 'alignment': None, 'number': ['07', '25'], 'length': 9777, 'width': 148, 'TORA': None, 'TODA': None, 'ASDA': '9777', 'LDA': None, '07': {'latlon': [51.1441993713, 3.4755599499], 'elevation': 95.0, 'heading': '07', 'displaced threshold': None}, '25': {'latlon': [51.1441993713, 3.4755599499], 'elevation': 95.0, 'heading': '25', 'displaced threshold': None}, 'slope': 0, 'properties': 'Concrete', 'dimension2': ['9777 x 148 feet', '2980 x 45 meters']}];Ursel Air Base;51.1441993713;;Belgium;EBUL;;;;3.4755599499;;;;Europe/Brussels;military;Flanders;;;Ursel (EBUL);BE;;;96.0;False;False;False;;;;;;;;;;;;;https://en.wikipedia.org/wiki/Ursel_Air_Base;[];https://geohack.toolforge.org/geohack.php?pagename=Ursel_Air_Base&params=51_08_39_N_003_28_32_E_region:BE-VOV_type:airport;https://upload.wikimedia.org/wikipedia/commons/2/24/Belgium_Ursel_Air_Base_Runway_25.jpg;;False;;;;[];[]
;Weelde;;;;;;Weelde(MIL);[{'id': '07/25', 'dimension': '9777x147', 'surface': {'type': 'hard', 'surface': 'asphalt', 'condition': 'Threshold of Runway 07 displaced 880 ft (268 m)', 'lighted': False}, 'alignment': None, 'number': ['07', '25'], 'length': 9777, 'width': 147, 'TORA': None, 'TODA': None, 'ASDA': '9777', 'LDA': None, '07': {'latlon': [51.3947982788, 4.9601898193], 'elevation': 105.0, 'heading': '07', 'displaced threshold': None}, '25': {'latlon': [51.3947982788, 4.9601898193], 'elevation': 105.0, 'heading': '25', 'displaced threshold': None}, 'slope': 0, 'properties': None, 'dimension2': ['9777 x 147 feet', '2980 x 45 meters']}];Weelde Air Base;51.3947982788;;Belgium;EBWE;9.0;;;4.9601898193;;;VA;Europe/Brussels;military;Flanders;;;Weelde (EBWE);BE;;;105.0;False;False;False;;;;;;;;;;;;;https://en.wikipedia.org/wiki/Weelde_Air_Base;[];https://geohack.toolforge.org/geohack.php?pagename=Weelde_Air_Base&params=51_23_39_N_004_57_33_E_region:BE-VAN_type:airport;;;False;;;;[];[]
;Hasselt;;;;;;;[{'id': '09/27', 'dimension': '', 'surface': {'type': 'soft', 'surface': 'grass', 'condition': '', 'lighted': False}, 'alignment': None, 'number': ['09', '27'], 'length': 1969, 'width': '', 'TORA': None, 'TODA': None, 'ASDA': '1969', 'LDA': None, '09': {'latlon': [50.9700012207, 5.3750700951], 'elevation': 133.0, 'heading': '09', 'displaced threshold': None}, '27': {'latlon': [50.9700012207, 5.3750700951], 'elevation': 133.0, 'heading': '27', 'displaced threshold': None}, 'slope': 0, 'properties': None, 'dimension2': None}];Kiewit Airport;50.9700012207;;Belgium;EBZH;;;;5.3750700951;;;;Europe/Brussels;private;Flanders;;;Hasselt (EBZH);BE;;;133.0;False;False;False;['118.330'];;;;;;;;;;;;https://en.wikipedia.org/wiki/Kiewit_Airfield;http://www.aero-kiewit.be;https://geohack.toolforge.org/geohack.php?pagename=Kiewit_Airfield&params=50_58_12_N_005_22_30_E_region:BE-VLI_type:airport;;;False;;;;[];[]
;Zoersel;;OBL;;;;;[{'id': '05/23', 'dimension': '2621x148', 'surface': {'type': 'hard', 'surface': 'concrete', 'condition': '', 'lighted': False}, 'alignment': None, 'number': ['05', '23'], 'length': 2621, 'width': 148, 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [None, None], 'elevation': None, 'heading': '', 'displaced threshold': None}, 'dimension2': ['2621 x 148 feet', '799 x 45 meters'], 'slope': None, 'properties': None}];Oostmalle Air Base;51.2647018433;;Belgium;EBZR;;;;4.7533302307;;;;Europe/Brussels;private;Flanders;;;Zoersel (EBZR);BE;;;53.0;False;False;False;['123.805'];;;;;;;;;;;;https://en.wikipedia.org/wiki/Oostmalle_Airfield;http://www.ebzr.be/;;;;False;;;;[];[]
;Zuinkerke;;;;;;;[{'id': '17/35', 'dimension': '400x18', 'surface': {'type': 'soft', 'surface': 'grass', 'condition': '', 'lighted': False}, 'alignment': None, 'number': ['17', '35'], 'length': 1335, 'width': 18, 'TORA': None, 'TODA': None, 'ASDA': '1335', 'LDA': None, '17': {'latlon': [51.2566986084, 3.1405599117], 'elevation': 16.0, 'heading': '17', 'displaced threshold': None}, '35': {'latlon': [51.2566986084, 3.1405599117], 'elevation': 16.0, 'heading': '35', 'displaced threshold': None}, 'slope': 0, 'properties': None, 'dimension2': ['400 x 18 feet', '122 x 5 meters']}];Zuienkerke Airport;51.2566986084;;Belgium;EBZU;;;;3.1405599117;;;;Europe/Brussels;private;Flanders;;;Zuinkerke (EBZU);BE;;;10.0;False;False;False;;;;;;;;;;;;;https://en.wikipedia.org/wiki/Zuienkerke_Airfield;http://www.ebzu-airfield.be/;https://geohack.toolforge.org/geohack.php?pagename=Zuienkerke_Airfield&params=51_15_24_N_003_08_26_E_region:BE-VWV_type:airport;;;False;;;;[];[]
;Genk;;;;;;Genk/Zwartberg Arpt;[{'id': '03L/21R', 'dimension': '2622x76', 'surface': {'type': 'hard', 'surface': 'asphalt', 'condition': '', 'lighted': False}, 'alignment': None, 'number': ['03L', '21R'], 'length': 2622, 'width': 76, 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [None, None], 'elevation': None, 'heading': '', 'displaced threshold': None}, 'dimension2': ['2622 x 76 feet', '799 x 23 meters'], 'slope': None, 'properties': None}, {'id': '03R/21L', 'dimension': '2148x59', 'surface': {'type': 'hard', 'surface': 'asphalt', 'condition': '', 'lighted': False}, 'alignment': None, 'number': ['03R', '21L'], 'length': 2148, 'width': 59, 'TORA': None, 'TODA': None, 'ASDA': '', 'LDA': None, '': {'latlon': [None, None], 'elevation': None, 'heading': '', 'displaced threshold': None}, 'dimension2': ['2148 x 59 feet', '655 x 18 meters'], 'slope': None, 'properties': None}];Genk Zwartberg Airport;51.0153999329;;Belgium;EBZW;9.0;;;5.5264701843;;;VL;Europe/Brussels;private;Flanders;;;Genk (EBZW);BE;;;278.0;False;False;False;;;;;;;;;;;;;https://en.wikipedia.org/wiki/Zwartberg_Airfield;http://www.ebzw.be;;;;False;;;;[];[]
